time, lat, lon, speed, angle, alt, satellites, pm_raw, pm_filt, voc
2015-8-13 22:3:28, 33.9596, -83.3806, 15.17, 346.69, 314.40, 8, 0.0471, 0.1740, 3802.54
2015-8-13 22:3:30, 33.9597, -83.3806, 14.81, 345.41, 314.40, 8, 0.0000, 0.1566, 3807.43
2015-8-13 22:3:32, 33.9598, -83.3806, 12.34, 342.80, 314.40, 8, 0.1109, 0.1520, 3807.43
2015-8-13 22:3:34, 33.9599, -83.3806, 11.27, 343.33, 314.40, 8, 0.0000, 0.1368, 3807.43
2015-8-13 22:3:36, 33.9599, -83.3807, 7.65, 336.41, 314.40, 8, 0.0000, 0.1231, 3807.43
2015-8-13 22:3:38, 33.9600, -83.3807, 6.49, 344.50, 314.40, 8, 0.1819, 0.1290, 3812.32
2015-8-13 22:3:40, 33.9601, -83.3807, 10.68, 345.30, 314.40, 8, 0.0896, 0.1251, 3817.20
2015-8-13 22:3:42, 33.9601, -83.3807, 14.50, 342.74, 314.40, 8, 0.0802, 0.1206, 3817.20
2015-8-13 22:3:44, 33.9603, -83.3808, 15.97, 338.09, 314.40, 8, 0.0000, 0.1085, 3817.20
2015-8-13 22:3:46, 33.9602, -83.3809, 16.61, 299.30, 314.40, 8, 0.0927, 0.1070, 3822.09
2015-8-13 22:3:46, 33.9602, -83.3809, 16.61, 299.30, 314.40, 8, 0.2721, 0.1235, 3817.20
2015-8-13 22:3:48, 33.9603, -83.3811, 17.11, 290.45, 314.40, 8, 0.3237, 0.1435, 3817.20
